Unnamed: 0,image_id,student_id,qc_status,blue_score,exposure_score,blur_score,saturation_score,occupancy_score,fail_reasons,food_name,is_fruit,fruit_instance,lighting_session,background_id,image_name,best_score,best_params,hole_area,min_object_size,closing_radius,opening_radius,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
180,01300169_005,1300169,pass,-0.1156811909949165,0.5636688453159042,1034.3520652949246,0.5508217004222813,0.9137037037037036,none,apple,True,1,L1,B3,01300169_005.jpg,0.0219847328244274,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 1}",100,200,5,1,1823.0,166.99495,3.9111996,0.8214665,0.96659595,0.48826674,0.106108814,-1.0,-1.1025737000000001e-16,1.03864305e-16,-0.90386176,-0.07863854,-0.0013892376,-0.028818285,0.030338613,0.024459066,-0.028247923,-0.011192777,-0.03255923,-0.041018106,0.008486822,0.011334886,-0.016667664,0.027024562,-0.021448195,0.006868825,0.0042291963,-0.010700237,0.011837351,0.00059237983,-0.0060016033,0.0038682492,-0.007981765,0.00419557,0.0027427021,0.00076874904,0.006134516,-0.0019853879,0.0014792038,-0.0005217198,0.0009700251,-0.0023805818,-0.000728861,0.0020370018,0.0002368804,0.0026876894,0.0012841824,137.99998,0.57412976,3.8874686,5.8096523,4.451844,1.7758744,1.2986698,0.97691363,0.22235571,0.11458994,0.15426452,0.080797076,0.28552774,0.31032842,0.30140808,0.31830987,2.1142507000000002e-16,0.66178167,0.018132733,0.0028142696,0.016659476,0.43488336,0.053258635,0.008439167,0.008413127,0.061457187,0.004096443,0.064145535,0.053501297,0.036912333,0.002546653,0.0066464506,0.09288443,0.019805504,0.0005561106954701,0.3283506631851196,0.0060798143967986,0.070818156003952,0.013872604817152,0.0002046480512944,0.2365088164806366,0.917334258556366,153.6634979248047,120.7390365600586,9.423833847045898,52.101219177246094,40.41259002685547
181,01300169_015,1300169,flagged,-0.0556397966594045,0.6727436456063907,1023.705095732358,0.1005473519997848,0.1138271604938271,"saturation_issue, occupancy_issue",cucumber,False,1,L2,B3,01300169_015.jpg,0.2709374269907905,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,931.0,147.33809,4.8288107,0.5389264,0.80886185,0.8247438,0.15801904,-1.0,1.8393207e-16,-3.7525119e-16,-0.5803142,0.0144812865,-0.026191862,0.09299478,-0.119790606,-0.031223362,-0.0021015787,-0.08065832,-0.12539339,0.0015745292,0.032143813,0.024773773,0.030089835,0.021242922,-0.0023314056,0.018040504,-0.0028105339,-0.003689934,0.027201377,0.0042896126,0.033015706,0.0046176873,-0.008954416,0.0031835705,0.013073905,-0.004300296,0.021002408,-0.008542313,-0.02230254,-0.0102811,-0.006794514,0.006169172,0.005759988,-0.001848511,0.014510425,-0.0043876255,-0.0022836186,119.999985,4.840101,21.178577,5.2612376,5.631126,2.6723385,0.573215,2.950328,1.4294802,1.1436589,0.90324634,0.535232,0.6503478,0.20065576,0.3484667,0.31830987,3.0670137000000003e-16,0.7560564,0.05223133,0.019847486,0.015889412,0.7597591,0.19315517,0.0051331683,0.07780893,0.066336274,0.004223427,0.42773837,0.33550876,0.022642886,0.0016068992,0.13268806,0.13045216,0.0229848,0.0014342565555125,0.0619305595755577,0.3570568561553955,0.0442809537053108,0.0086892899125814,0.0008217935683205,0.1538015455007553,-0.8344829678535461,19.98286247253418,201.16835021972656,16.41903305053711,25.301023483276367,67.56416320800781
182,01300169_012,1300169,flagged,-0.2183923989348826,0.8077095134350039,309.9564196159122,0.8093923989348827,0.4302469135802469,exposure_issue,orange,True,1,L3,B1,01300169_012.jpg,0.6875394539450169,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 1}",100,200,3,1,69.0,66.62742,8.020997,0.19532283,0.58474576,0.9275646,0.23666888,-1.0,1.0232746e-16,7.6435664e-17,-0.2898511,0.21251,-0.11727841,-0.062892556,-0.13038382,-0.0027813327,-0.029541617,-0.077848464,-0.017464962,0.09435727,-0.028575173,-0.029206019,0.040462617,0.026858555,0.017567854,0.005519639,0.02091337,0.050726447,-0.004217133,0.0011836827,-0.0046826266,0.010491505,0.010692554,-0.01349457,-0.019857477,0.013270199,-0.008563726,-0.025236906,-0.0164233,-0.0044089896,0.003795333,-0.020470055,-0.007518346,0.0027634983,-0.011911476,-0.0059371004,-0.005486868,59.999996,7.4115944,16.272917,7.422013,4.2995653,2.5815625,0.9474872,1.5567497,0.6584331,0.6858995,0.7092351,0.30964753,0.80519295,0.3924985,0.58029926,0.31830987,0.118299045,0.11398337,0.030580519,0.16563272,0.24329819,0.5416323,0.09646291,0.32270434,0.15724394,0.3258135,0.09956365,0.15656541,0.06112499,0.41904435,0.10858124,0.19003153,0.2245714,0.42892858,0.1824679672718048,0.3752105832099914,0.1940624862909317,0.1025370135903358,0.2530508935451507,0.176532581448555,-0.4472401440143585,-0.699930727481842,89.66666412353516,251.6731414794922,17.453357696533203,33.30591583251953,3.419905185699463
183,01300169_002,1300169,pass,-0.0822708787218591,0.620316146211571,422.34153103185486,0.4343285187874875,0.2077777777777777,none,apple,True,1,L3,B1,01300169_002.jpg,0.0185185185185185,"{'hole_area': 200, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",200,200,5,2,738.0,105.25484,3.8744838,0.8371092,0.972332,0.7437807,0.10710857,-1.0,8.289038000000001e-17,-6.5911326e-17,-0.7390047,0.0041276366,-0.0027411387,-0.0015692445,-0.0014331853,-0.030934101,-0.00569198,-0.0030413577,-0.054621458,-0.005705288,-0.016795576,-0.021435779,0.006543282,-0.002125783,-0.0064093205,-0.0003042334,0.008034296,-0.0054567633,-0.014380783,0.012229372,0.0003408599,-0.0005356745,-0.0005684743,0.009484045,-0.00036359346,-0.005197203,-0.006595586,-0.0027534724,0.00012323601,0.0012566644,0.0067780577,-0.0010054153,-0.003810177,-0.0008041395,-0.0062431977,0.003411975,-0.0010462328,91.99999,0.26608044,9.421246,0.022764781,0.67910796,1.7466682,0.5342077,0.4997032,0.34715447,0.49938735,0.3528322,0.18226637,0.17557228,0.29509607,0.2155884,0.31830987,1.9912596000000002e-17,0.8276216,0.023302153,5.029956e-05,0.00027656785,1.0153688,0.096250795,0.001276206,0.000373915,0.0011609392,0.00047093973,0.83676,0.19882083,0.0069875484,0.00012205077,0.001426597,0.0025795677,0.003097567,9.633603622205555e-05,0.4084284007549286,0.2720441818237304,0.0189492162317037,0.0008785107638686,7.580681995023042e-06,0.5612317323684692,0.8168176412582397,179.30445861816406,141.00509643554688,3.8423163890838623,32.835243225097656,38.784427642822266
184,01300169_014,1300169,flagged,-0.351123214717986,0.9621442749939484,411.33751525682055,0.9183181365824794,0.5492592592592592,"blue_channel_issue, exposure_issue",orange,True,1,L1,B1,01300169_014.jpg,1.142793873019149,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,729.5,201.78174,7.470836,0.22514972,0.4413188,0.91911125,0.08881235,-1.0,-2.8997865e-17,-1.7463697e-17,-0.15321985,-0.0006003833,0.047211096,-0.22806838,-0.00044962388,-0.024190757,-0.00034436185,0.0035825486,-0.120819315,-0.0014778626,0.035648946,-0.072183594,0.0016957474,-0.011019378,-0.000519719,0.0045541427,-0.047722448,-0.0008531922,0.008316362,-0.003054646,0.0021650686,-0.015036941,0.00050438865,0.0034453114,-0.009381608,0.000114982235,-0.0013048195,0.012379555,0.0012243604,-0.0073156953,0.0014332845,0.0020478542,-0.0043409183,0.000778355,0.00016230934,0.0080078365,0.0007552984,178.99998,5.926251,59.23154,1.8379987,2.380531,0.14327417,3.5698192,2.0011604,0.15998265,0.7067568,0.49030125,0.3583922,0.97742254,1.1240739,0.47486013,0.31830987,2.0651325e-16,0.3419492,0.26890993,0.078146555,0.06946337,0.114632174,0.5388019,0.13763772,0.2034778,0.070904545,0.08567081,0.0072609037,0.2291417,0.39784163,0.039192777,0.19750583,0.19267324,0.1944579,0.0606317967176437,0.2771732807159424,0.1131341233849525,0.395801305770874,0.1574600338935852,0.0073750154115259,-0.3283631205558777,-0.9241347312927246,72.63292694091797,254.8609771728516,5.650212287902832,10.882661819458008,1.151960849761963
185,01300169_009,1300169,flagged,-0.2707339627208908,0.6126414911643671,821.9342381344308,0.6329016380214637,0.9851851851851852,blue_channel_issue,carrot,False,1,L3,B1,01300169_009.jpg,0.181229156222165,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,3542.0,273.7645,4.599947,0.59388745,0.91007197,0.83336973,0.11519616,-1.0,5.0664167e-17,-1.3413291000000002e-16,-0.5937719,-0.044414546,-0.045059744,-0.13110863,0.09887133,-0.061342023,0.00041625125,0.02701369,-0.06886526,-0.03438509,-0.040213306,0.020042296,-0.00647326,-0.01518741,0.0029165843,-0.00037274032,0.0014069339,-0.012015855,-0.013544886,0.008763063,-0.024957227,-0.0043450138,0.008888104,-0.0016950824,-0.019357078,0.0023567483,-0.003764786,-0.0047540497,-0.011633404,0.0030190726,-0.0034398523,0.005592275,-0.0018316023,0.00043765127,-0.005579637,0.0008665428,0.00835967,234.0,2.9104345,37.095818,22.579906,3.1102822,4.8138046,2.711947,0.42317525,1.3136648,1.199981,1.1495379,0.54166335,1.2417454,0.30217674,0.37228715,0.31830987,0.028236823,0.30998498,0.14805304,0.07679027,0.09953371,0.032586437,0.10202564,0.041210704,0.0535386,0.046265144,0.11078902,0.06581771,0.020655565,0.012941526,0.016089223,0.06126484,0.021361548,0.05066073,0.0582237020134925,0.0162307415157556,0.0741443783044815,0.0533611476421356,0.0114937704056501,0.0363663621246814,0.2966361343860626,0.4845791161060333,157.79098510742188,179.79344177246094,30.462440490722656,76.98182678222656,41.98252868652344
187,01300169_001,1300169,pass,-0.0804417816509319,0.5713255870249334,697.0869942234415,0.3849565614997713,0.4258024691358024,none,apple,True,1,L3,B3,01300169_001.jpg,0.0143076923076923,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,1213.5,132.61017,3.8067727,0.86715347,0.9798143,0.5230063,0.10748765,1.0,8.373366e-17,-6.919068000000001e-17,0.8828171,-0.014732472,0.013046463,0.007244755,0.014072696,0.03603213,0.013343633,0.014356613,-0.0020033817,-0.006756215,0.0071544857,-0.002635836,-0.005710723,0.011756192,0.0071129645,-0.0071781087,0.0019266092,-0.0016867149,0.0044834362,-0.001529136,0.0015008354,0.0011263804,0.0016343464,0.0037123112,0.00066225976,-6.6468005e-05,0.003281516,0.0023794172,-0.0007976344,0.001704349,0.00085521967,-0.004832106,-0.0015303099,-0.00071157713,0.0025444294,-0.003336305,0.000653404,109.0,0.08771382,4.455732,1.444339,2.0773532,0.30236015,0.31246904,0.13718973,0.3106474,0.33989635,0.30431482,0.069822416,0.2546307,0.1797354,0.23578896,0.31830987,1.774805e-16,0.7613001,0.014935027,0.00066521805,0.002990638,0.7565671,0.053792864,0.0030352324,0.0025688661,0.013261789,0.0004179551,0.3516027,0.08616223,0.015599781,0.0004095271,0.0040705716,0.027909383,0.0023904191,0.0001095030311262,0.1544135957956314,0.0695676654577255,0.0387030020356178,0.0026521538384258,7.172375626396388e-05,0.2698904275894165,0.9517866373062134,159.43814086914062,128.56185913085938,4.199685096740723,51.77814102172852,32.5330696105957
188,01300169_010,1300169,flagged,-0.2862812878237715,0.7106719922536917,896.7992234567902,0.7359961268458,0.9214814814814816,blue_channel_issue,orange,True,1,L1,B1,01300169_010.jpg,0.0243243243243243,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,257.0,65.25484,4.0704846,0.7584337,0.9589552,0.70849806,0.18949805,-1.0,1.6438145e-17,1.4358954e-17,-0.7474014,0.023833424,-0.027915295,-0.036974996,0.03211097,-0.015818961,-0.0013977396,-0.0050664763,-0.021600151,-0.012177054,-0.031997588,-0.014170214,0.024338476,0.0059031197,-0.012871635,0.014153532,-0.023348134,-0.018310253,-0.024694439,0.007284426,-0.006281473,0.0024389096,-0.002536113,0.012329406,0.009719273,-0.007856855,-0.01267884,0.009883961,0.002547355,0.0023101256,-0.003889532,-0.00584849,-0.0027850587,-0.0010126564,-0.002379023,0.004901058,-0.0009878849,51.999996,0.4149818,4.231601,1.2621051,0.59970975,1.3927025,0.8074377,0.597248,0.13749884,0.378307,0.31971437,0.036621895,0.1456365,0.21999417,0.42846352,0.31830987,2.4891377e-17,0.90945184,0.007051566,0.0002719789,0.00060588587,1.3718629,0.032964427,0.00014743254,0.0014965917,0.0033623946,8.086916e-05,1.6439433,0.08327769,0.0009573201,6.164664e-06,0.004405993,0.010028145,0.000603064,5.209157279750798e-06,1.6956297159194946,0.1549578160047531,0.0033352207392454,5.245668580755592e-05,6.230137614693376e-07,0.4271315038204193,0.8997200727462769,205.6373291015625,146.34507751464844,2.5775418281555176,29.32681655883789,22.759164810180664
189,01300169_020,1300169,pass,-0.1746155894456547,0.5929276204308883,1439.042872412742,0.5316697598106458,0.659753086419753,none,carrot,False,1,L2,B3,01300169_020.jpg,0.2582290155408204,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,2621.5,251.92387,4.920332,0.5190642,0.8895487,0.94496465,0.11692463,-1.0,-3.2614182999999996e-18,-5.21449e-17,-0.43410185,0.017649088,-0.00577696,-0.033718407,-0.020603595,-0.06433591,0.003765397,0.012130012,-0.11150724,0.0043264437,-0.0044473843,-0.02389379,-0.010806478,-0.004286678,0.0042742006,-0.023163322,-0.039999772,0.0013111399,0.0017772074,0.01628796,0.011624866,0.009103555,0.0007164963,0.020529779,-0.010500189,0.00016841383,0.0016957935,0.0058230013,0.009449281,0.010939989,0.0012796513,-0.004271566,-0.0023908648,-0.0019472454,-0.00032558406,-0.0044719325,-0.0024256043,224.99998,3.6494977,55.754955,0.8600662,4.061736,2.6465092,3.4504292,0.14106299,3.3989506,0.92401403,1.8890653,0.45790517,0.4935998,0.21592177,0.13646813,0.31830987,0.011539352,0.28879622,0.2566848,0.019286294,0.013658236,0.16697882,0.19888443,0.17108896,0.030757785,0.036008235,0.038332455,0.09611747,0.08155356,0.097572304,0.08423293,0.024890177,0.033166677,0.009967856,0.041442509740591,0.0080065196380019,0.0496064014732837,0.0235552731901407,0.0123150581493973,0.0146574024111032,0.3762249946594238,0.7853551506996155,95.57111358642578,206.1045684814453,15.067791938781738,55.39982223510742,33.855194091796875
190,01300169_007,1300169,pass,-0.0917521181312031,0.513684822076979,482.9285776406036,0.3480930094946071,0.472716049382716,none,carrot,False,1,L2,B3,01300169_007.jpg,0.581319412257177,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,1439.0,237.01933,6.2481775,0.32188675,0.8844499,0.9899917,0.09115733,-1.0,1.2028955e-17,-7.3517424e-17,-0.20374309,0.0029549827,-0.006101922,-0.021518165,-0.022539672,-0.100901134,0.0024450847,-0.009950569,-0.055214074,0.0024996009,-0.0015592122,-0.014009347,-0.0034349817,-0.02817212,0.001730219,0.0025968135,-0.028136171,0.006240122,-0.0027565453,0.010526391,-0.006692215,-0.011411722,0.0018183836,-0.00021436407,-0.013888645,0.0017082584,-0.0011240151,-0.0004114363,0.00046537098,-0.0048954315,0.0005146637,-0.0011067677,-0.01121097,0.00216305,-0.0013359778,0.0041262456,-0.0005908224,183.99998,7.5594807,63.913467,2.2922904,0.303065,2.4316778,3.4599376,1.2393509,0.31694722,0.8944231,0.31246194,0.6187357,0.39832494,0.059061024,0.11287572,0.31830987,0.031230608,0.32315573,0.2960587,0.02617344,0.028494675,0.29371282,0.28278202,0.27022827,0.02807695,0.025436444,0.030013496,0.25731286,0.24622913,0.24522802,0.23696516,0.009392533,0.04478753,0.008347909,0.0337096378207206,0.2187958508729934,0.1951596736907959,0.2055951952934265,0.2029259353876114,0.1978054940700531,0.3769965469837188,0.8721873760223389,162.77218627929688,167.9556121826172,9.158947944641112,53.20326232910156,58.81129455566406
191,01300169_004,1300169,pass,-0.0747947228274025,0.5501612200435729,922.3204010973936,0.3650931977729363,0.4544444444444444,none,apple,True,1,L4,B3,01300169_004.jpg,0.0147272727272727,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,1021.0,121.053825,3.7884855,0.87554526,0.9803169,0.46464133,0.10505857,1.0,1.3180409e-17,-7.3511395e-17,0.9023446,-0.015750164,0.010892543,0.0029507517,0.00051720894,0.013081317,0.0038433007,0.0050842282,0.0046361135,-0.008782576,0.0012418855,-0.005453901,-0.0073566395,-0.0006477937,0.0035970812,-0.0031053154,-0.002033727,-0.0010265774,0.001972721,0.0027912424,-0.0049556135,-0.005048927,-0.0001977799,-0.0014866447,-0.0045747566,0.002761302,-0.00039152554,-0.002999538,-0.0012127631,0.0027075557,-0.0014024202,-0.0009691369,-0.0013379405,0.00086432736,-0.0015687885,0.0006833081,0.0007927797,102.0,0.052194573,3.1778111,1.0166552,0.48676187,0.2360297,0.31005526,0.24953265,0.074850105,0.26985607,0.30426598,0.17169252,0.081238426,0.16212948,0.21370651,0.31830987,7.756262e-17,0.7925666,0.009564026,0.00027924404,0.0016657871,0.8725006,0.036906462,0.00067773793,0.0011894932,0.007854134,0.00016570585,0.5483497,0.067352414,0.0036850828,2.8387884e-05,0.0022910614,0.018260164,0.0010291876,2.0688670701929368e-05,0.0288510452955961,0.0727517008781433,0.0099539775401353,0.0002034525678027,1.6121568933158414e-06,0.304858535528183,0.9294561743736268,151.64212036132812,137.75955200195312,6.018251895904541,47.585880279541016,43.70887756347656
192,01300169_017,1300169,flagged,-0.1089310094408133,0.6041747760832729,1342.2914540313975,0.1023104440678877,0.4290123456790123,saturation_issue,cucumber,False,1,L4,B3,01300169_017.jpg,0.6439351775258597,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,965.0,188.50967,6.068341,0.34124786,0.65937823,0.92944837,0.16985255,-1.0,-9.415845e-17,3.3265287e-17,-0.3149983,-0.0147323655,0.044517588,-0.14360376,-0.017691,-0.029688368,-0.0065626935,0.019439124,-0.17042248,-0.013529548,0.012838977,-0.002656903,0.019847179,0.016368099,-0.011810083,-0.007397268,-0.036938008,-0.0052525783,-0.0077888267,-0.010280135,0.013076061,0.008102576,-0.012272843,-0.007929399,-0.0034820787,-0.002980056,-0.011108446,0.009400619,0.001870714,0.0034404693,-0.0019433679,-0.010611057,0.010779946,-0.0030751121,-0.008338074,0.0056422236,-0.012360093,161.99997,7.370594,48.514492,6.0448427,8.434293,1.607321,1.8661339,1.8244791,3.1464415,0.021584444,0.38817585,0.7927011,0.468922,0.30218574,0.81589663,0.31830987,1.1671369e-16,0.5737933,0.15823312,0.0410985,0.02429726,0.27166152,0.45731798,0.049695957,0.13085142,0.06405267,0.014065576,0.010387408,0.5108733,0.19690624,0.0076524178,0.17622222,0.03734174,0.05685544,0.0025996200274676,0.1279131472110748,0.2452954947948455,0.3323790729045868,0.038445096462965,0.0050523425452411,-0.565710186958313,-0.8241705298423767,41.57879638671875,246.39732360839844,0.766171395778656,2.128455877304077,4.925104141235352
193,01300169_019,1300169,flagged,-0.0754899540062938,0.6680193657709999,1176.2414814814815,0.091566475698647,0.1041975308641975,"saturation_issue, occupancy_issue",cucumber,False,1,L2,B3,01300169_019.jpg,0.0906631430911616,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,245.0,68.42641,4.3716025,0.65754956,0.9297913,0.88982934,0.1641496,-1.0,-4.183971e-17,9.5314116e-17,-0.5300617,-0.02330587,0.0066163526,0.027200889,0.02835044,-0.07657416,0.0105479695,0.013283432,-0.04372591,-0.01397358,-0.007361083,-0.034981553,-0.004431538,-0.022986863,0.00999001,0.001966092,-0.03784797,-0.0015664796,-0.012695113,0.0058444794,-0.0035808384,-0.003180241,0.0013837996,-0.0057251593,-0.010711993,0.003074217,0.003879527,0.010863919,-0.0045503033,-0.00015747992,-0.0016374186,-0.0043119728,-0.0012189018,-0.0015556186,0.004063412,0.0003508769,0.00879645,56.0,0.49749637,10.538,1.6568209,1.2411622,1.2309846,0.27154297,0.24902016,0.20890854,0.3407425,0.10511102,0.5016298,0.15881194,0.14321592,0.24420601,0.31830987,3.6517053e-17,0.89987,0.017818026,0.0011769248,0.0009565358,1.3292232,0.082138695,0.001159915,0.0063421577,0.0052481317,9.898117e-05,1.5445569,0.20314793,0.0074273185,7.313391e-05,0.0181267,0.015429887,0.00071671495,8.72036071086768e-06,1.5320836305618286,0.3672687411308288,0.0253949016332626,0.0005987029289826,4.340776740718866e-06,0.3447251617908478,-0.7703751921653748,40.4671516418457,145.5364990234375,16.685697555541992,24.25790405273437,70.18811798095703
194,01300169_006,1300169,pass,-0.1360229968530622,0.6385533769063181,502.6018991617132,0.4043008149761962,0.8723456790123457,none,carrot,False,1,L1,B3,01300169_006.jpg,0.376603289952179,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 1}",100,200,7,1,2156.0,247.13708,5.3224735,0.44359106,0.8398909,0.9534155,0.16219668,-1.0,8.054597000000001e-17,-2.1777705000000002e-16,-0.37263376,-0.00031383414,-0.017307512,-0.013647177,-0.06462941,-0.074950606,-0.0064641926,0.006884435,-0.11004202,0.00882786,-0.008419784,-0.042324737,0.0038689587,-0.014419069,-0.0023015717,0.025325436,-0.030573213,0.0013725341,-0.0066117635,0.013416771,0.013200222,0.0010656142,-0.004913529,-0.001152106,-0.003097563,-0.0033678194,-0.0036474203,-0.0038521984,0.013734658,0.0011809857,0.0030221867,0.004128653,-0.0051158434,-0.0028654344,0.0003389354,0.0072694253,-0.00017975946,213.99998,11.816041,58.440308,1.9060178,2.7084765,4.443119,0.9339771,0.9997994,0.78715086,1.3170531,1.4667718,0.95031583,0.80261356,0.1878886,0.9292904,0.31830987,0.020813186,0.34691545,0.24516563,0.087757945,0.028185396,0.16852888,0.27606046,0.16830744,0.03274579,0.04264389,0.055793256,0.1549566,0.12630165,0.16168205,0.10888697,0.042203005,0.059985604,0.026298027,0.0566863045096397,0.0752545967698097,0.0666137486696243,0.0317296981811523,0.0808372199535369,0.065153993666172,0.0917847603559494,0.6716717481613159,79.3613052368164,195.2208404541016,25.260059356689453,39.21194076538086,30.22090148925781
195,01300169_011,1300169,pass,-0.1201326555313483,0.5509431130476883,471.2683648224357,0.5625016810565104,0.71,none,orange,True,1,L2,B3,01300169_011.jpg,0.2655009405536889,"{'hole_area': 100, 'min_object_size': 300, 'closing_radius': 7, 'opening_radius': 2}",100,300,7,2,3703.0,295.7645,4.8603683,0.53195083,0.861764,0.80331177,0.15781298,-1.0,1.5731576e-16,-1.5151367e-16,-0.6552389,-0.00945591,0.030423094,0.06755969,-0.09924159,-0.030187035,-0.05592713,-0.08760979,-0.042638484,0.008587549,0.036179233,-0.008466173,-0.019087732,-0.0042867516,-0.050825402,-0.006957132,2.3008435e-05,0.018358514,0.007880909,-0.008597248,-0.010794654,9.4959905e-05,-0.025360566,0.011058808,-0.012641938,0.0014733474,0.002058243,-0.015647445,0.003995121,0.008619502,-0.0062326086,0.008400809,0.020426502,-0.0010059581,0.007093374,0.012564358,-0.0080488995,256.0,7.7076006,31.385605,11.223012,14.093907,4.517404,5.808877,3.884205,2.8880084,1.7103367,0.9737964,2.7021616,0.67837477,1.1931667,1.8222184,0.31830987,0.02048377,0.32800126,0.11687188,0.024017785,0.016073823,0.046292786,0.104885384,0.034557577,0.029878734,0.018895986,0.017101904,0.07487395,0.07935639,0.025523426,0.06904757,0.028653774,0.031369418,0.009006891,0.0160180442035198,0.0008206793572753,0.0699992254376411,0.0443279556930065,0.0517219714820385,0.0563204400241375,0.148314967751503,0.5079745054244995,113.81080627441406,151.9071044921875,32.32059860229492,68.56851196289062,53.33747100830078
196,01300169_008,1300169,pass,-0.1318709755507141,0.4477177438876785,444.433322664228,0.4392667903924259,0.3625925925925926,none,carrot,False,1,L4,B3,01300169_008.jpg,0.2298628780045554,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,4159.5,304.35028,4.719034,0.5642916,0.8703704,0.49731666,0.15652707,-1.0,3.1305446e-16,-3.2031573000000003e-16,-0.873416,-0.053906083,-0.05079519,-0.1737941,0.05573665,-0.042544715,-0.009499738,0.028650586,-0.02665158,-0.030249726,-0.01816765,0.048824105,-0.02387658,-0.028593019,0.0032273522,-0.0077842316,-0.02742656,0.008405326,0.012631563,0.03018041,-0.020440126,-0.005606601,0.0020332856,0.02791003,0.036972545,-0.0084492,-0.0082192775,-0.013955158,0.019118192,-0.015166559,-0.0033279154,0.0043955706,-0.010288435,-0.004158897,0.0056376387,0.0012602933,-0.0005900813,265.0,0.70836097,14.977953,23.388649,5.16088,2.3818562,2.2568536,4.419307,5.076145,2.8269649,1.2449174,0.4085638,2.1280987,2.2014258,0.45924437,0.31830987,0.0036090934,0.25145268,0.056145515,0.035713762,0.13892816,0.055839416,0.01593485,0.01243177,0.048322756,0.049561664,0.03294428,0.069945395,0.019845553,0.0495506,0.052725647,0.0053001265,0.07377492,0.009051401,0.0108390552923083,0.0039481888525187,0.0314056575298309,0.0178315062075853,0.0267185978591442,0.0176174081861972,0.0370797775685787,0.1186037883162498,94.89681243896484,164.9350128173828,58.505409240722656,36.7635612487793,56.0970458984375
